pet_id,pet_name,animal,breed,birthyear,reserved,shelter,arrival_date,depart_date,image,adopt_id,createdAt,reservedAt
973,Boigie,autre,,1986,false,mérignac,24/05/2015,05/08/2019,,5,,
974,Ardyth,chat,,2005,false,mérignac,30/06/2003,,,4,,
975,Valencia,lapin,américain,2010,false,toulouse,08/12/1999,,http://dummyimage.com/220x100.png/cc0000/ffffff,4,2020/06/04,2020/05/28
976,Goober,chien,berger australien,2006,true,orthez,03/08/2009,06/11/2022,http://dummyimage.com/245x100.png/5fa2dd/ffffff,5,2022/09/14,2021/04/02
977,Biron,chat,bichon,1996,true,mérignac,09/09/2018,15/03/2022,http://dummyimage.com/211x100.png/cc0000/ffffff,7,2021/10/25,2018/12/25
978,Mia,chat,autre,2009,false,pau,25/02/2001,,http://dummyimage.com/217x100.png/ff4444/ffffff,16,2020/09/25,2018/11/04
979,Chen,lapin,labrador,1974,true,toulouse,06/09/2015,13/06/2021,http://dummyimage.com/234x100.png/5fa2dd/ffffff,12,2022/08/21,2018/02/05
980,Greta,chien,européen,2007,true,nantes,17/02/2021,26/11/2018,http://dummyimage.com/202x100.png/ff4444/ffffff,17,2019/11/03,2019/07/29
981,Kenon,chat,berger australien,2012,true,nantes,06/02/2016,03/05/2019,http://dummyimage.com/138x100.png/dddddd/000000,9,2018/06/18,2022/12/03
982,Lavena,chat,,2010,true,pau,11/01/2020,12/02/2022,,17,,
983,Ranique,chat,sphynx,1997,true,nantes,19/02/2010,,http://dummyimage.com/139x100.png/dddddd/000000,18,2019/12/10,2022/03/25
984,Darlleen,chien,berger,2004,true,toulouse,19/12/2003,20/02/2022,http://dummyimage.com/130x100.png/dddddd/000000,15,2021/07/25,2021/11/30
985,Hardy,chat,américain,2008,true,toulouse,26/11/2004,,http://dummyimage.com/159x100.png/cc0000/ffffff,19,2019/12/05,2022/03/28
986,Devland,chien,bichon,1994,true,nantes,01/05/2012,,http://dummyimage.com/190x100.png/cc0000/ffffff,1,2018/04/22,2019/07/22
987,Rodie,chien,abyssin,2003,false,bordeaux,13/07/2008,29/01/2020,http://dummyimage.com/168x100.png/ff4444/ffffff,13,2022/03/26,2021/07/28
988,Lishe,chat,bichon,1996,false,paris,03/02/2001,04/07/2022,http://dummyimage.com/139x100.png/5fa2dd/ffffff,9,2021/08/25,2022/06/14
989,Blaire,chien,autre,2005,true,nantes,24/10/2007,10/09/2020,http://dummyimage.com/210x100.png/5fa2dd/ffffff,2,2019/06/10,2021/12/10
990,Grete,chien,,1994,false,toulouse,15/12/1998,30/06/2019,,0,,
991,Karlotte,chien,bichon,2004,true,bordeaux,07/06/2018,,http://dummyimage.com/130x100.png/5fa2dd/ffffff,17,2019/06/12,2018/05/30
992,Nero,chien,bichon,1992,false,toulouse,27/02/2011,,http://dummyimage.com/243x100.png/ff4444/ffffff,20,2019/12/24,2022/05/16
993,Melicent,chien,américain,1997,true,pau,17/05/2013,17/07/2018,http://dummyimage.com/110x100.png/5fa2dd/ffffff,3,2021/12/27,2018/10/03
994,Faber,chat,sphynx,2001,true,toulouse,22/11/2008,,http://dummyimage.com/198x100.png/5fa2dd/ffffff,5,2022/03/10,2021/09/16
995,Hewet,chat,siamois,2003,false,paris,21/09/2020,05/04/2022,http://dummyimage.com/206x100.png/dddddd/000000,12,2021/11/18,2019/04/09
996,Jilly,chat,labrador,2009,true,toulouse,01/10/2012,27/03/2021,http://dummyimage.com/174x100.png/ff4444/ffffff,13,2022/07/16,2018/09/15
997,Dania,cheval,labrador,2004,false,toulouse,11/05/2007,,http://dummyimage.com/237x100.png/ff4444/ffffff,13,2022/07/20,2022/05/08
998,Petr,chien,bichon,1993,false,orthez,31/03/2011,,http://dummyimage.com/148x100.png/dddddd/000000,7,2020/07/03,2020/05/26
999,Mozes,chien,abyssin,2006,false,mérignac,09/01/2015,06/03/2021,http://dummyimage.com/150x100.png/cc0000/ffffff,1,2022/12/02,2022/01/02
1000,Kermie,chien,siamois,1978,false,lyon,08/12/2020,05/01/2022,http://dummyimage.com/127x100.png/dddddd/000000,13,2019/08/02,2021/08/06
